# Time (s), V (V), Current (Amp), Overload
1.800000000000000000e+01,1.899999976158142090e+00,2.427818626165390015e-01,2.427719086408615112e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.900000000000000000e+01,2.000000000000000000e+00,2.427824437618255615e-01,2.427780628204345703e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
2.000000000000000000e+01,2.100000143051147461e+00,2.427814602851867676e-01,2.427726387977600098e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
2.100000000000000000e+01,2.200000047683715820e+00,2.427791953086853027e-01,2.427780628204345703e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
2.200000000000000000e+01,2.299999952316284180e+00,2.427772283554077148e-01,2.427826672792434692e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
2.300000000000000000e+01,2.400000095367431641e+00,2.427769154310226440e-01,2.427855730056762695e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
2.400000000000000000e+01,2.500000000000000000e+00,2.427787929773330688e-01,2.428000122308731079e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
2.500000000000000000e+01,2.600000143051147461e+00,2.427825182676315308e-01,2.427843213081359863e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
2.600000000000000000e+01,2.700000047683715820e+00,2.427864968776702881e-01,2.427830845117568970e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
2.700000000000000000e+01,2.799999952316284180e+00,2.427882105112075806e-01,2.427742332220077515e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875099897384643555e+00,8.191000000000000000e+03,0.000000000000000000e+00
2.800000000000000000e+01,2.900000095367431641e+00,2.427865862846374512e-01,2.427756488323211670e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875099897384643555e+00,8.191000000000000000e+03,0.000000000000000000e+00
2.900000000000000000e+01,3.000000000000000000e+00,2.427826821804046631e-01,2.427682280540466309e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875099897384643555e+00,8.191000000000000000e+03,0.000000000000000000e+00
3.000000000000000000e+01,3.100000143051147461e+00,2.427783012390136719e-01,2.427730560302734375e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875099897384643555e+00,8.191000000000000000e+03,0.000000000000000000e+00
3.100000000000000000e+01,3.200000047683715820e+00,2.427746653556823730e-01,2.427691519260406494e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875099897384643555e+00,8.191000000000000000e+03,0.000000000000000000e+00
3.200000000000000000e+01,3.299999952316284180e+00,2.427722811698913574e-01,2.427688091993331909e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875099897384643555e+00,8.191000000000000000e+03,0.000000000000000000e+00
3.300000000000000000e+01,3.400000095367431641e+00,2.427707314491271973e-01,2.427618801593780518e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875099897384643555e+00,8.191000000000000000e+03,0.000000000000000000e+00
3.400000000000000000e+01,3.500000000000000000e+00,2.427692413330078125e-01,2.427679747343063354e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875099897384643555e+00,8.191000000000000000e+03,0.000000000000000000e+00
3.500000000000000000e+01,3.600000143051147461e+00,2.427676618099212646e-01,2.427661418914794922e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875099897384643555e+00,8.191000000000000000e+03,0.000000000000000000e+00
3.600000000000000000e+01,3.700000047683715820e+00,2.427666634321212769e-01,2.427705675363540649e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875099897384643555e+00,8.191000000000000000e+03,0.000000000000000000e+00
3.700000000000000000e+01,3.799999952316284180e+00,2.427666932344436646e-01,2.427707314491271973e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874799966812133789e+00,8.191000000000000000e+03,0.000000000000000000e+00
3.800000000000000000e+01,3.900000095367431641e+00,2.427676171064376831e-01,2.427691519260406494e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874799966812133789e+00,8.191000000000000000e+03,0.000000000000000000e+00
3.900000000000000000e+01,4.000000000000000000e+00,2.427688390016555786e-01,2.427733987569808960e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874799966812133789e+00,8.191000000000000000e+03,0.000000000000000000e+00
4.000000000000000000e+01,4.099999904632568359e+00,2.427698075771331787e-01,2.427661418914794922e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874799966812133789e+00,8.191000000000000000e+03,0.000000000000000000e+00
4.100000000000000000e+01,4.200000286102294922e+00,2.427700757980346680e-01,2.427608817815780640e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874799966812133789e+00,8.191000000000000000e+03,0.000000000000000000e+00
4.200000000000000000e+01,4.300000190734863281e+00,2.427690029144287109e-01,2.427625507116317749e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874799966812133789e+00,8.191000000000000000e+03,0.000000000000000000e+00
4.300000000000000000e+01,4.400000095367431641e+00,2.427669316530227661e-01,2.427703291177749634e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874799966812133789e+00,8.191000000000000000e+03,0.000000000000000000e+00
4.400000000000000000e+01,4.500000000000000000e+00,2.427652478218078613e-01,2.427628189325332642e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874799966812133789e+00,8.191000000000000000e+03,0.000000000000000000e+00
4.500000000000000000e+01,4.599999904632568359e+00,2.427648752927780151e-01,2.427683174610137939e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874799966812133789e+00,8.191000000000000000e+03,0.000000000000000000e+00
4.600000000000000000e+01,4.700000286102294922e+00,2.427657097578048706e-01,2.427852600812911987e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874799966812133789e+00,8.191000000000000000e+03,0.000000000000000000e+00
4.700000000000000000e+01,4.800000190734863281e+00,2.427680790424346924e-01,2.427802383899688721e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
4.800000000000000000e+01,4.900000095367431641e+00,2.427719235420227051e-01,2.427673190832138062e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
4.900000000000000000e+01,5.000000000000000000e+00,2.427749633789062500e-01,2.427672296762466431e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
5.000000000000000000e+01,5.099999904632568359e+00,2.427749037742614746e-01,2.427665591239929199e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
5.100000000000000000e+01,5.200000286102294922e+00,2.427719831466674805e-01,2.427465319633483887e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
5.200000000000000000e+01,5.300000190734863281e+00,2.427670657634735107e-01,2.427457123994827271e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
5.300000000000000000e+01,5.400000095367431641e+00,2.427611351013183594e-01,2.427696436643600464e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
5.400000000000000000e+01,5.500000000000000000e+00,2.427567988634109497e-01,2.427643239498138428e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
5.500000000000000000e+01,5.599999904632568359e+00,2.427564710378646851e-01,2.427563965320587158e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
5.600000000000000000e+01,5.700000286102294922e+00,2.427587360143661499e-01,2.427653223276138306e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
5.700000000000000000e+01,5.800000190734863281e+00,2.427610158920288086e-01,2.427748143672943115e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
5.800000000000000000e+01,5.900000095367431641e+00,2.427631318569183350e-01,2.427646666765213013e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
5.900000000000000000e+01,6.000000000000000000e+00,2.427654415369033813e-01,2.427657395601272583e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
6.000000000000000000e+01,6.099999904632568359e+00,2.427667677402496338e-01,2.427552193403244019e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
6.100000000000000000e+01,6.200000286102294922e+00,2.427654862403869629e-01,2.427339702844619751e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
6.200000000000000000e+01,6.300000190734863281e+00,2.427610158920288086e-01,2.427598834037780762e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
6.300000000000000000e+01,6.400000095367431641e+00,2.427554875612258911e-01,2.427602261304855347e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
6.400000000000000000e+01,6.500000000000000000e+00,2.427524924278259277e-01,2.427494525909423828e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
6.500000000000000000e+01,6.599999904632568359e+00,2.427529394626617432e-01,2.427673935890197754e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
6.600000000000000000e+01,6.700000286102294922e+00,2.427549511194229126e-01,2.427561432123184204e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
6.700000000000000000e+01,6.800000190734863281e+00,2.427573055028915405e-01,2.427690774202346802e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
6.800000000000000000e+01,6.900000095367431641e+00,2.427596151828765869e-01,2.427593022584915161e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
6.900000000000000000e+01,7.000000000000000000e+00,2.427612245082855225e-01,2.427515536546707153e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
7.000000000000000000e+01,7.099999904632568359e+00,2.427608072757720947e-01,2.427352070808410645e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
7.100000000000000000e+01,7.200000286102294922e+00,2.427568435668945312e-01,2.427316755056381226e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
7.200000000000000000e+01,7.300000190734863281e+00,2.427496314048767090e-01,2.427253574132919312e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
7.300000000000000000e+01,7.400000095367431641e+00,2.427411079406738281e-01,2.427210062742233276e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
7.400000000000000000e+01,7.500000000000000000e+00,2.427335083484649658e-01,2.427300214767456055e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
7.500000000000000000e+01,7.599999904632568359e+00,2.427285611629486084e-01,2.427347898483276367e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
7.600000000000000000e+01,7.700000286102294922e+00,2.427274286746978760e-01,2.427462935447692871e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
7.700000000000000000e+01,7.800000190734863281e+00,2.427302002906799316e-01,2.427472919225692749e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874899864196777344e+00,8.191000000000000000e+03,0.000000000000000000e+00
7.800000000000000000e+01,7.900000095367431641e+00,2.427354305982589722e-01,2.427453696727752686e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874899864196777344e+00,8.191000000000000000e+03,0.000000000000000000e+00
7.900000000000000000e+01,8.000000000000000000e+00,2.427408993244171143e-01,2.427553981542587280e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874899864196777344e+00,8.191000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+01,8.100000381469726562e+00,2.427451908588409424e-01,2.427462041378021240e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874899864196777344e+00,8.191000000000000000e+03,0.000000000000000000e+00
8.100000000000000000e+01,8.199999809265136719e+00,2.427480220794677734e-01,2.427528053522109985e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874899864196777344e+00,8.191000000000000000e+03,0.000000000000000000e+00
8.200000000000000000e+01,8.300000190734863281e+00,2.427495867013931274e-01,2.427483052015304565e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874899864196777344e+00,8.191000000000000000e+03,0.000000000000000000e+00
8.300000000000000000e+01,8.400000572204589844e+00,2.427500188350677490e-01,2.427428811788558960e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874899864196777344e+00,8.191000000000000000e+03,0.000000000000000000e+00
8.400000000000000000e+01,8.500000000000000000e+00,2.427492588758468628e-01,2.427395284175872803e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874899864196777344e+00,8.191000000000000000e+03,0.000000000000000000e+00
8.500000000000000000e+01,8.600000381469726562e+00,2.427471280097961426e-01,2.427352815866470337e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874899864196777344e+00,8.191000000000000000e+03,0.000000000000000000e+00
8.600000000000000000e+01,8.699999809265136719e+00,2.427439242601394653e-01,2.427380383014678955e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874899864196777344e+00,8.191000000000000000e+03,0.000000000000000000e+00
8.700000000000000000e+01,8.800000190734863281e+00,2.427406907081604004e-01,2.427352815866470337e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
8.800000000000000000e+01,8.900000572204589844e+00,2.427383661270141602e-01,2.427402883768081665e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
8.900000000000000000e+01,9.000000000000000000e+00,2.427373975515365601e-01,2.427411228418350220e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
9.000000000000000000e+01,9.100000381469726562e+00,2.427376657724380493e-01,2.427368015050888062e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
9.100000000000000000e+01,9.199999809265136719e+00,2.427381277084350586e-01,2.427231073379516602e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
9.200000000000000000e+01,9.300000190734863281e+00,2.427371591329574585e-01,2.427323758602142334e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
9.300000000000000000e+01,9.400000572204589844e+00,2.427346706390380859e-01,2.427358627319335938e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
9.400000000000000000e+01,9.500000000000000000e+00,2.427322566509246826e-01,2.427175194025039673e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
9.500000000000000000e+01,9.600000381469726562e+00,2.427303791046142578e-01,2.427238672971725464e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
9.600000000000000000e+01,9.699999809265136719e+00,2.427282333374023438e-01,2.427299469709396362e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
9.700000000000000000e+01,9.800000190734863281e+00,2.427265197038650513e-01,2.427369505167007446e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
9.800000000000000000e+01,9.900000572204589844e+00,2.427266091108322144e-01,2.427171766757965088e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
9.900000000000000000e+01,1.000000000000000000e+01,2.427273988723754883e-01,2.427186965942382812e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.000000000000000000e+02,1.010000038146972656e+01,2.427269220352172852e-01,2.427393645048141479e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.010000000000000000e+02,1.019999980926513672e+01,2.427261173725128174e-01,2.427308559417724609e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.020000000000000000e+02,1.030000019073486328e+01,2.427265644073486328e-01,2.427048385143280029e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.030000000000000000e+02,1.040000057220458984e+01,2.427265793085098267e-01,2.427268475294113159e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.040000000000000000e+02,1.050000000000000000e+01,2.427247017621994019e-01,2.427321076393127441e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.050000000000000000e+02,1.060000038146972656e+01,2.427232116460800171e-01,2.427267730236053467e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.060000000000000000e+02,1.069999980926513672e+01,2.427241504192352295e-01,2.427321076393127441e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.070000000000000000e+02,1.080000019073486328e+01,2.427267730236053467e-01,2.427452951669692993e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.080000000000000000e+02,1.090000057220458984e+01,2.427299171686172485e-01,2.427194416522979736e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.090000000000000000e+02,1.100000000000000000e+01,2.427318841218948364e-01,2.427142560482025146e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.100000000000000000e+02,1.110000038146972656e+01,2.427306622266769409e-01,2.427297830581665039e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.110000000000000000e+02,1.119999980926513672e+01,2.427272498607635498e-01,2.427283674478530884e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.120000000000000000e+02,1.130000019073486328e+01,2.427252233028411865e-01,2.427377998828887939e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.130000000000000000e+02,1.140000057220458984e+01,2.427265644073486328e-01,2.427438795566558838e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.140000000000000000e+02,1.150000000000000000e+01,2.427305132150650024e-01,2.427384555339813232e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.150000000000000000e+02,1.160000038146972656e+01,2.427350133657455444e-01,2.427376210689544678e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.160000000000000000e+02,1.169999980926513672e+01,2.427381277084350586e-01,2.427408695220947266e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875299930572509766e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.170000000000000000e+02,1.180000019073486328e+01,2.427391409873962402e-01,2.427261173725128174e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875099897384643555e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.180000000000000000e+02,1.190000057220458984e+01,2.427380084991455078e-01,2.427225261926651001e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875099897384643555e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.190000000000000000e+02,1.200000000000000000e+01,2.427348941564559937e-01,2.427299469709396362e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875099897384643555e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.200000000000000000e+02,1.210000038146972656e+01,2.427310347557067871e-01,2.427276968955993652e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875099897384643555e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.210000000000000000e+02,1.219999980926513672e+01,2.427286058664321899e-01,2.427369505167007446e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875099897384643555e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.220000000000000000e+02,1.230000019073486328e+01,2.427283823490142822e-01,2.427262812852859497e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875099897384643555e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.230000000000000000e+02,1.240000057220458984e+01,2.427295446395874023e-01,2.427368015050888062e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875099897384643555e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.240000000000000000e+02,1.250000000000000000e+01,2.427307516336441040e-01,2.427249401807785034e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875099897384643555e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.250000000000000000e+02,1.260000038146972656e+01,2.427312284708023071e-01,2.427318543195724487e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875099897384643555e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.260000000000000000e+02,1.269999980926513672e+01,2.427310794591903687e-01,2.427375316619873047e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.875099897384643555e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.270000000000000000e+02,1.280000019073486328e+01,2.427311241626739502e-01,2.427289485931396484e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874799966812133789e+00,8.191000000000000000e+03,0.000000000000000000e+00
1.280000000000000000e+02,1.290000057220458984e+01,2.427316606044769287e-01,2.427293658256530762e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.874799966812133789e+00,8.191000000000000000e+03,0.000000000000000000e+00
