# point,freq,zreal,reflected_zimag,zimag,zmod,zphz,zsig,Idc,Vdc,ie_range,gain,vmod,vphz,vsig,vthd,imod,iphz,isig,ithd,zreal_drift,zimag_drift,zmod_drift,zphz_drift
0.0,250019.53125,3970.826904296875,-382.0173950195313,382.0173950195313,3989.1606445312495,5.495285511016846,1.0,2.9399012646536e-07,0.12362640351057053,8.0,0.10542623698711397,0.004205622244626284,4.739514827728272,0.0006780110416002572,0.13383229076862335,1.0542623840592569e-06,-0.755770742893219,9.999999747378752e-06,0.13209308683872223,3970.826904296875,382.0173950195313,3989.1606445312495,5.495285511016846
1.0,198691.40625,4078.969482421875,-236.59393310546875,236.59393310546875,4085.825439453125,3.3196282386779785,1.0,5.000035798730097e-07,0.3024449050426483,8.0,0.0513797104358673,0.0197475366294384,-177.96926879882812,0.003975940868258476,0.17975804209709167,4.833181719732238e-06,178.7111053466797,9.999999747378752e-06,0.1493763029575348,4078.969482421875,236.59393310546875,4085.825439453125,3.3196282386779785
2.0,157792.96875,3995.466552734375,-211.08132934570312,211.08132934570312,4001.038330078125,3.024136543273926,1.0,4.7596597596566426e-07,0.37352016568183893,8.0,0.0630563274025917,0.02373246848583221,6.309020519256592,0.0040775067172944554,0.150396466255188,5.931576652074e-06,3.2848842144012447,9.999999747378752e-06,0.1363167017698288,3995.466552734375,211.08132934570312,4001.038330078125,3.024136543273926
3.0,125332.03125,4030.7924804687505,-130.3136749267578,130.3136749267578,4032.8984375,1.851701498031616,1.0,4.766993981775159e-07,0.4187754094600677,8.0,0.07693527638912201,0.02918665111064911,-76.06250762939453,0.004408986307680607,0.13509009778499603,7.2371399255644064e-06,-77.9142074584961,8.979585004453839e-07,0.12058594822883605,4030.7924804687505,130.3136749267578,4032.8984375,1.851701498031616
4.0,99550.78125,4039.260986328125,-1.26094913482666,1.26094913482666,4039.2612304687505,0.01788620837032795,1.0,3.4425698913764796e-07,0.5124300122261047,8.0,0.09221213310956955,0.03503736853599548,-43.35390472412109,0.0019018539460375905,0.04778659716248512,8.674202035763301e-06,-43.37179183959961,9.999999747378752e-06,0.04558133333921432,4039.260986328125,1.26094913482666,4039.2612304687505,0.01788620837032795
5.0,79160.15625,4058.7778320312495,49.81724548339844,-49.81724548339844,4059.0834960937505,-0.7032103538513184,1.0,3.2189282705985534e-07,0.5103906989097595,8.0,0.11600513011217116,0.04429418221116065,23.131000518798828,0.0031407342758029695,0.0665973648428917,1.0912359357462265e-05,23.834211349487305,9.999999747378752e-06,0.05897032842040061,4058.7778320312495,-49.81724548339844,4059.0834960937505,-0.7032103538513184
6.0,62871.09375,4079.8564453125,103.06890869140624,-103.06890869140624,4081.158203125,-1.447148323059082,1.0,3.0386797789105913e-07,0.5873500108718872,8.0,0.15824192762374875,0.0556708462536335,10.658114433288574,0.0039814836345613,0.06994031369686127,1.364094168820884e-05,12.10526180267334,9.821693538469844e-07,0.070736363530159,4079.8564453125,-103.06890869140624,4081.158203125,-1.447148323059082
7.0,49980.46875,4099.076171875,154.319580078125,-154.319580078125,4101.97998046875,-2.1560192108154297,1.0,2.1491518964467105e-07,0.5471429824829102,8.0,0.2523441612720489,0.06541317701339722,-98.69840240478516,0.0036590481176972394,0.05500313639640808,1.5946732673910446e-05,-96.5423812866211,1.0492058208910748e-06,0.06498763710260391,4099.076171875,-154.319580078125,4101.97998046875,-2.1560192108154297
8.0,39667.96875,4122.3330078125,205.11900329589844,-205.11900329589844,4127.43310546875,-2.848573446273804,1.0,1.8219935782326502e-07,0.5686107873916626,8.0,0.4215700328350067,0.06895352900028229,42.451484680175774,0.00217073829844594,0.03066689148545265,1.6706153473933227e-05,45.30005645751953,9.999999747378752e-06,0.03153955191373825,4122.3330078125,-205.11900329589844,4127.43310546875,-2.848573446273804
9.0,31582.03125,4147.36572265625,249.9994201660156,-249.9994201660156,4154.8935546875,-3.449563503265381,1.0,1.5803222197519062e-07,0.5560981035232544,8.0,0.5609036087989807,0.05528132990002632,52.922000885009766,0.0006205207318998873,0.0029848350677639246,1.3305111679073889e-05,56.37156295776367,9.999999747378752e-06,0.010389616712927818,4147.36572265625,-249.9994201660156,4154.8935546875,-3.449563503265381
