# point,freq,zreal,reflected_zimag,zimag,zmod,zphz,zsig,Idc,Vdc,ie_range,gain,vmod,vphz,vsig,vthd,imod,iphz,isig,ithd,zreal_drift,zimag_drift,zmod_drift,zphz_drift
0.0,100019.53125,19325.990234375,3354.8310546875,-3354.8310546875,19615.013671875,-9.847933769226074,1.0,3.124336558357755e-07,0.4474871456623077,8.0,0.022514162585139275,0.04154185578227043,23.995235443115234,0.0032120964024215937,0.07467730343341827,2.1178600491111865e-06,33.84316635131836,9.999999747378752e-06,0.07665210962295532,19325.990234375,-3354.8310546875,19615.013671875,-9.847933769226074
1.0,79511.71875,19767.57421875,3039.552490234375,-3039.552490234375,19999.896484375,-8.74159526824951,1.0,2.841448747403774e-07,0.5148040056228638,8.0,0.027915047481656075,0.052517924457788474,-61.23229980468751,0.003837126540020108,0.06334257125854492,2.6259099286107808e-06,-52.490699768066406,9.999999747378752e-06,0.06479180604219437,19767.57421875,-3039.552490234375,19999.896484375,-8.74159526824951
2.0,63105.46875,20183.4453125,2899.755859375,-2899.755859375,20390.685546875,-8.175740242004393,1.0,2.828419383149594e-07,0.5488859415054321,8.0,0.03449102118611336,0.06615753471851349,-144.21502685546875,0.00469719199463725,0.06971144676208496,3.244498202548129e-06,-136.03927612304688,9.999999747378752e-06,0.08487408608198166,20183.4453125,-2899.755859375,20390.685546875,-8.175740242004393
3.0,50214.84375,20574.90625,2709.954833984375,-2709.954833984375,20752.603515625,-7.503331661224365,1.0,2.5457003971496306e-07,0.5632824897766113,8.0,0.042542975395917886,0.08305044472217558,132.46975708007812,0.006500992923974991,0.07693611830472946,4.00192857341608e-06,139.97308349609375,9.999999747378752e-06,0.08366870880126953,20574.90625,-2709.954833984375,20752.603515625,-7.503331661224365
4.0,39902.34375,20863.77734375,2677.931396484375,-2677.931396484375,21034.935546875,-7.31410312652588,1.0,2.545972961343068e-07,0.5816880464553833,8.0,0.052732110023498535,0.10434167832136154,-36.21490859985352,0.008544517681002617,0.07861848920583726,4.96039911013213e-06,-28.90080451965332,9.999999747378752e-06,0.0864618271589279,20863.77734375,-2677.931396484375,21034.935546875,-7.31410312652588
5.0,31699.21875,21228.740234375,2617.238037109375,-2617.238037109375,21389.46875,-7.028386116027832,1.0,2.2359964191309703e-07,0.5729295015335083,8.0,0.06522080302238464,0.13122832775115967,-99.39314270019533,0.010773591697216032,0.08111393451690675,6.135184321465204e-06,-92.36476135253906,9.999999747378752e-06,0.08680830895900726,21228.740234375,-2617.238037109375,21389.46875,-7.028386116027832
6.0,25136.71875,21578.2578125,2567.08251953125,-2567.08251953125,21730.419921875,-6.784372806549072,1.0,2.2815095235273477e-07,0.5946999192237854,8.0,0.08092285692691803,0.16541723906993863,96.58512878417967,0.013505682349205015,0.08055127412080765,7.612243280163966e-06,103.3695068359375,9.999999747378752e-06,0.0881035104393959,21578.2578125,-2567.08251953125,21730.419921875,-6.784372806549072
7.0,19980.46875,21882.26171875,2531.3642578125,-2531.3642578125,22028.19140625,-6.598708629608153,1.0,1.761966927915637e-07,0.6126036643981934,8.0,0.10036874562501907,0.20797866582870483,158.9174041748047,0.017076006159186363,0.0811278149485588,9.441477232030591e-06,165.5160980224609,9.999999747378752e-06,0.08800137788057326,21882.26171875,-2531.3642578125,22028.19140625,-6.598708629608153
8.0,15878.90625,22156.033203125,2593.2919921875,-2593.2919921875,22307.28515625,-6.675909996032715,1.0,1.6552853310258797e-07,0.5828432440757751,8.0,0.12463686615228652,0.26153796911239624,-36.15623474121094,0.021165478974580765,0.07991887629032135,1.172432894236408e-05,-29.480321884155277,1.0315566214558203e-06,0.0853659138083458,22156.033203125,-2593.2919921875,22307.28515625,-6.675909996032715
9.0,12597.65625,22536.048828125,2700.1982421875,-2700.1982421875,22697.236328125,-6.832428455352783,1.0,1.6587654272370858e-07,0.6138407588005066,8.0,0.17849433422088623,0.32505050301551813,-140.76217651367188,0.025163056328892708,0.07643074542284013,1.4321150047180708e-05,-133.92974853515625,1.2072206345692391e-06,0.08228293061256409,22536.048828125,-2700.1982421875,22697.236328125,-6.832428455352783
