# point,freq,zreal,reflected_zimag,zimag,zmod,zphz,zsig,Idc,Vdc,ie_range,gain,vmod,vphz,vsig,vthd,imod,iphz,isig,ithd,zreal_drift,zimag_drift,zmod_drift,zphz_drift
0.0,250019.53125,4422.109375,-348.26373291015625,348.26373291015625,4435.80224609375,4.50304126739502,1.0,5.554840072363731e-07,0.4121226072311401,8.0,0.04026008024811745,0.016799185425043106,-179.3418426513672,0.0036607256624847646,0.210943266749382,3.7871814129175614e-06,176.15513610839844,9.999999747378752e-06,0.16487741470336914,4422.109375,348.26373291015625,4435.80224609375,4.50304126739502
1.0,198691.40625,4343.62890625,-237.2949066162109,237.2949066162109,4350.10595703125,3.126992464065552,1.0,5.38705307917553e-07,0.4848929941654205,8.0,0.0485253743827343,0.01985684223473072,-46.023822784423835,0.003664122894406319,0.175420343875885,4.564680239127483e-06,-49.15081405639648,9.999999747378752e-06,0.14598950743675232,4343.62890625,237.2949066162109,4350.10595703125,3.126992464065552
2.0,157792.96875,4352.9345703125,-158.4993133544922,158.4993133544922,4355.8193359375,2.0853362083435054,1.0,4.917865226161666e-07,0.52726811170578,8.0,0.05897081270813941,0.024162864312529564,152.5747833251953,0.003918818198144436,0.15237638354301453,5.547260570892831e-06,150.48947143554688,9.999999747378752e-06,0.14020313322544095,4352.9345703125,158.4993133544922,4355.8193359375,2.0853362083435054
3.0,125332.03125,4330.6318359375,-105.50860595703124,105.50860595703124,4331.9169921875,1.3956397771835327,1.0,4.218910021336342e-07,0.5887112617492676,8.0,0.07237570732831955,0.029492687433958054,56.10919189453125,0.004013882949948311,0.1317937523126602,6.80823086440796e-06,54.71355438232422,9.1420349690452e-07,0.12910664081573486,4330.6318359375,105.50860595703124,4331.9169921875,1.3956397771835327
4.0,99550.78125,4313.84521484375,-32.782318115234375,32.782318115234375,4313.9697265625,0.43540096282958973,1.0,3.1692150059825513e-07,0.580758810043335,8.0,0.0873841717839241,0.035461027175188065,-67.2824935913086,0.0021905279718339443,0.04727596789598465,8.22004585643299e-06,-67.7178955078125,9.999999747378752e-06,0.04556718468666077,4313.84521484375,32.782318115234375,4313.9697265625,0.43540096282958973
5.0,79160.15625,4333.1591796875,14.76533031463623,-14.76533031463623,4333.18408203125,-0.1952358037233353,1.0,3.092385725267377e-07,0.6566932797431946,8.0,0.10988277196884157,0.04478970915079117,115.85050201416016,0.0027278277557343245,0.05917005240917206,1.0336441846447997e-05,116.04574584960936,9.999999747378752e-06,0.05886318534612656,4333.1591796875,-14.76533031463623,4333.18408203125,-0.1952358037233353
6.0,62871.09375,4345.19677734375,61.93273925781249,-61.93273925781249,4345.63818359375,-0.8165900707244873,1.0,2.744914411323407e-07,0.6990203261375427,8.0,0.14237728714942932,0.056307293474674225,-109.73987579345705,0.004047171212732792,0.07009611278772354,1.2957199032825883e-05,-108.92327880859376,9.428306384506868e-07,0.07074642926454544,4345.19677734375,-61.93273925781249,4345.63818359375,-0.8165900707244873
7.0,49980.46875,4360.37646484375,104.93251800537108,-104.93251800537108,4361.638671875,-1.378557562828064,1.0,2.127881089108996e-07,0.7075417041778564,8.0,0.22142168879508967,0.0678311362862587,-131.7936859130859,0.004694158211350441,0.06850719451904297,1.5551755495835096e-05,-130.41514587402344,1.1130530310765607e-06,0.07060744613409041,4360.37646484375,-104.93251800537108,4361.638671875,-1.378557562828064
8.0,39667.96875,4379.587890625,149.88519287109375,-149.88519287109375,4382.15185546875,-1.9601018428802488,1.0,1.5690676491431077e-07,0.6885584592819214,8.0,0.3759156167507172,0.07439738512039185,42.26530456542969,0.0031997514888644214,0.04258958622813225,1.697736297501251e-05,44.22540664672852,9.999999747378752e-06,0.04413524642586708,4379.587890625,-149.88519287109375,4382.15185546875,-1.9601018428802488
9.0,31582.03125,4398.78515625,196.80212402343753,-196.80212402343753,4403.185546875,-2.561711072921753,1.0,1.2873779553501666e-07,0.6850464344024657,8.0,0.5436757206916809,0.06368197500705719,108.32019805908205,0.00032936371280811727,0.004102848470211029,1.446270562155405e-05,110.88191223144533,9.999999747378752e-06,0.011615444906055927,4398.78515625,-196.80212402343753,4403.185546875,-2.561711072921753
10.0,25019.53125,4423.640625,243.19978332519528,-243.19978332519528,4430.32080078125,-3.146799087524414,1.0,1.4811465121056244e-07,0.6826047301292419,8.0,0.6325045228004456,0.05154171958565712,-44.27668762207031,0.0006453814567066729,0.006357242353260517,1.163385695690522e-05,-41.12989044189453,9.999999747378752e-06,0.013805074617266653,4423.640625,-243.19978332519528,4430.32080078125,-3.146799087524414
11.0,19863.28125,4450.1015625,298.1461486816406,-298.1461486816406,4460.078125,-3.83295202255249,1.0,1.6555466686440923e-07,0.6953601837158203,8.0,0.7118450403213501,0.05019543692469597,36.12014389038086,0.0002199976588599384,0.0015546355862170456,1.1254386663495096e-05,39.95309829711913,9.999999747378752e-06,0.0027403931599110365,4450.1015625,-298.1461486816406,4460.078125,-3.83295202255249
12.0,15682.8701171875,4477.09228515625,352.5965576171875,-352.5965576171875,4490.95556640625,-4.503075122833252,1.0,1.6617758546999542e-07,0.7126513123512268,8.0,0.7824926972389221,0.04936663806438447,-30.527305603027344,0.00014729592658113688,0.0010129516012966633,1.0992457646352705e-05,-26.02423286437988,9.999999747378752e-06,0.0024269837886095047,4477.09228515625,-352.5965576171875,4490.95556640625,-4.503075122833252
13.0,12597.65625,4506.68603515625,427.6021423339844,-427.6021423339844,4526.9267578125,-5.420096397399902,1.0,1.3341002613742603e-07,0.7191101312637329,8.0,0.8370353579521179,0.048424698412418365,-87.7952880859375,9.999999747378752e-06,0.0009850320639088748,1.0697037396312224e-05,-82.37519073486328,9.999999747378752e-06,0.0013603079132735727,4506.68603515625,-427.6021423339844,4526.9267578125,-5.420096397399902
14.0,9895.8330078125,4544.77001953125,505.4430236816406,-505.4430236816406,4572.78955078125,-6.34602689743042,1.0,1.2186799835944842e-07,0.7191504836082457,8.0,0.881688892841339,0.048167359083890915,-50.46632766723633,0.0003969819517806172,0.006603700574487448,1.053347295965068e-05,-44.12030029296875,9.999999747378752e-06,0.0015282658860087395,4544.77001953125,-505.4430236816406,4572.78955078125,-6.34602689743042
15.0,7910.15625,4586.833984375,592.5488891601562,-592.5488891601562,4624.94970703125,-7.360971927642822,1.0,1.2092266388208373e-07,0.7223716974258423,8.0,0.9138221144676208,0.047935057431459434,-35.47979736328125,0.0002019147796090692,0.000882576045114547,1.0364450645283796e-05,-28.11882209777832,9.999999747378752e-06,0.0032665040343999863,4586.833984375,-592.5488891601562,4624.94970703125,-7.360971927642822
16.0,6307.87060546875,4635.08544921875,699.3043212890625,-699.3043212890625,4687.54150390625,-8.57961845397949,1.0,1.2193315512831762e-07,0.7313868999481201,8.0,0.9361909627914429,0.04802284389734268,26.76030731201172,0.0005344394012354313,0.0015338220400735736,1.024478297040332e-05,35.339927673339844,9.999999747378752e-06,0.002102169441059232,4635.08544921875,-699.3043212890625,4687.54150390625,-8.57961845397949
17.0,4973.3232421875,4696.9921875,835.986328125,-835.986328125,4770.80810546875,-10.09201431274414,1.0,1.395903410639221e-07,0.7429129481315613,8.0,0.9232851266860962,0.04705040529370308,-71.10360717773438,0.00042483274592086673,0.0005070061306469142,9.862145816441624e-06,-61.01159286499024,9.999999747378752e-06,0.0004918593331240118,4696.9921875,-835.986328125,4770.80810546875,-10.09201431274414
18.0,3944.3598632812495,4761.60546875,986.1570434570312,-986.1570434570312,4862.65283203125,-11.700876235961914,1.0,1.2993612585887604e-07,0.7436469793319702,8.0,0.9510773420333862,0.050090260803699486,44.74435043334961,0.0005402076640166342,0.000541426707059145,1.0301014299329836e-05,56.44522857666016,9.999999747378752e-06,0.0006058526341803372,4761.60546875,-986.1570434570312,4862.65283203125,-11.700876235961914
19.0,3144.054931640625,4833.54345703125,1164.4210205078125,-1164.4210205078125,4971.822265625,-13.544710159301756,1.0,1.3421384892353674e-07,0.7413573861122131,8.0,0.9660230278968813,0.05049952119588852,89.1200942993164,0.00023315110593102872,0.004520988557487726,1.0157144970435183e-05,102.66480255126952,9.999999747378752e-06,0.0008189110085368156,4833.54345703125,-1164.4210205078125,4971.822265625,-13.544710159301756
20.0,2488.426025390625,4925.21826171875,1385.570556640625,-1385.570556640625,5116.40283203125,-15.712442398071287,1.0,1.4650247237568692e-07,0.7391377091407776,8.0,0.9741475582122802,0.0515943355858326,149.6159515380859,0.0006662847590632737,0.006193702574819326,1.0084102541441096e-05,165.32838439941406,9.999999747378752e-06,0.0009079035953618586,4925.21826171875,-1385.570556640625,5116.40283203125,-15.712442398071287
21.0,1976.6566162109373,5031.55224609375,1643.9202880859375,-1643.9202880859375,5293.296875,-18.09336853027344,1.0,1.697398488431645e-07,0.7430702447891235,8.0,0.9798797369003296,0.053244438022375114,-136.54974365234375,9.999999747378752e-06,0.0010428437963128088,1.0058843145088758e-05,-118.45636749267578,9.999999747378752e-06,0.0011694658314809203,5031.55224609375,-1643.9202880859375,5293.296875,-18.09336853027344
22.0,1582.03125,5152.859375,1950.2438964843752,-1950.2438964843752,5509.57470703125,-20.730550765991207,1.0,1.5354837046288594e-07,0.734688401222229,8.0,0.9850367903709412,0.05538571253418922,105.59476470947264,0.00045596162090078,0.001353483647108078,1.0052629477286244e-05,126.3253173828125,9.999999747378752e-06,0.001152714597992599,5152.859375,-1950.2438964843752,5509.57470703125,-20.730550765991207
23.0,1253.6336669921875,5302.25390625,2323.010986328125,-2323.010986328125,5788.80615234375,-23.65907287597656,1.0,1.4176498552842534e-07,0.7348844408988952,8.0,0.9871579408645629,0.058012720197439194,136.2084808349609,9.999999747378752e-06,0.001542320707812905,1.0021533853432628e-05,159.8675537109375,9.999999747378752e-06,0.001243090140633285,5302.25390625,-2323.010986328125,5788.80615234375,-23.65907287597656
24.0,996.09375,5480.1767578125,2767.5283203125,-2767.5283203125,6139.3447265625,-26.794101715087887,1.0,1.5058449776006458e-07,0.734023928642273,8.0,0.9892345666885377,0.061522595584392555,-25.215751647949215,0.0005292842397466302,0.0015448032645508647,1.002103635983076e-05,1.5783504247665403,9.999999747378752e-06,0.0011954369256272912,5480.1767578125,-2767.5283203125,6139.3447265625,-26.794101715087887
25.0,790.028076171875,5695.73388671875,3276.23681640625,-3276.23681640625,6570.77734375,-29.90789604187012,1.0,1.6155280491148005e-07,0.7443962097167968,8.0,0.990898549556732,0.06581829488277435,-147.4010467529297,0.00013192632468417287,0.0025490596890449524,1.001682085188804e-05,-117.49314880371092,9.999999747378752e-06,0.0010884165531024337,5695.73388671875,-3276.23681640625,6570.77734375,-29.90789604187012
26.0,628.8109741210938,5949.35546875,3900.125244140625,-3900.125244140625,7113.77587890625,-33.24701690673828,1.0,1.5314071788452566e-07,0.7402809262275696,8.0,0.9920444488525391,0.0712200179696083,65.08232879638672,0.00047416106099262834,0.003501610364764929,1.0011563972511794e-05,98.32933807373047,9.999999747378752e-06,0.0015822105342522264,5949.35546875,-3900.125244140625,7113.77587890625,-33.24701690673828
35.0,78.78150939941406,11861.03515625,15751.6171875,-15751.6171875,19717.951171875,-53.02009582519531,1.0,1.2614708566616173e-07,0.8084763884544371,8.0,0.9895536303520202,0.1973314583301544,-147.9375457763672,0.011747772805392742,0.058043677359819405,1.0007705895986872e-05,-94.91744995117188,9.999999747378752e-06,0.0016157575882971287,11861.03515625,-15751.6171875,19717.951171875,-53.02009582519531
36.0,62.919464111328125,13023.5048828125,17942.662109375,-17942.662109375,22170.9453125,-54.02634811401367,1.0,1.1503411911917283e-07,0.8156923055648804,8.0,0.9904126524925234,0.22190190851688385,-147.40521240234375,0.016203278675675392,0.07123423367738724,1.0008680874307174e-05,-93.37886810302734,9.999999747378752e-06,0.001529483124613762,13023.5048828125,-17942.662109375,22170.9453125,-54.02634811401367
37.0,49.86701965332031,14399.939453125,20521.642578125,-20521.642578125,25069.82421875,-54.94284439086913,1.0,9.678699797177615e-08,0.8227334618568419,8.0,0.9914795756340026,0.2509682774543762,-148.49937438964844,0.0218235794454813,0.08588524907827377,1.0010772712121252e-05,-93.55654144287107,9.999999747378752e-06,0.00187956215813756,14399.939453125,-20521.642578125,25069.82421875,-54.94284439086913
38.0,39.72457504272461,15906.90234375,23475.72265625,-23475.72265625,28357.34765625,-55.878849029541016,1.0,8.49485815024309e-08,0.8238661289215088,8.0,0.9923391938209533,0.2838193476200104,-148.4479217529297,0.028706228360533714,0.09990105777978896,1.0008669960370751e-05,-92.56906890869139,9.999999747378752e-06,0.0019522125367075205,15906.90234375,-23475.72265625,28357.34765625,-55.878849029541016
39.0,31.459732055664062,17576.66796875,26754.0703125,-26754.0703125,32011.240234375,-56.69622039794922,1.0,8.619293367928548e-08,0.8275760412216185,8.0,0.9932156205177309,0.3203951120376587,-148.46180725097656,0.03737126290798187,0.11522866040468216,1.0008831850427669e-05,-91.7656021118164,9.999999747378752e-06,0.002007654868066311,17576.66796875,-26754.0703125,32011.240234375,-56.69622039794922
40.0,24.93350982666016,19423.583984375,30173.689453125,-30173.689453125,35884.9140625,-57.22956848144531,1.0,8.84397763911693e-08,0.8358588218688964,8.0,0.9935798645019532,0.3589807152748108,-148.37355041503906,0.04789794608950615,0.13183680176734924,1.0003667739511e-05,-91.14398193359376,9.999999747378752e-06,0.002073680283501744,19423.583984375,-30173.689453125,35884.9140625,-57.22956848144531
41.0,19.862287521362305,21488.943359375,33905.515625,-33905.515625,40141.734375,-57.63393020629882,1.0,8.992721234335475e-08,0.8374341726303101,8.0,0.99448162317276,0.4017816483974457,-148.27682495117188,0.059580188244581216,0.14651434123516083,1.0009075595007744e-05,-90.64289855957033,9.999999747378752e-06,0.00195557065308094,21488.943359375,-33905.515625,40141.734375,-57.63393020629882
42.0,15.782828330993652,24016.90234375,38133.82421875,-38133.82421875,45066.6171875,-57.79704284667969,1.0,9.74624541072444e-08,0.8302546143531798,8.0,0.9951567649841309,0.45097216963768005,-148.0428009033203,0.07266496121883392,0.15920975804328918,1.0006789125327487e-05,-90.24575805664062,9.999999747378752e-06,0.0021357131190598007,24016.90234375,-38133.82421875,45066.6171875,-57.79704284667969
43.0,12.466754913330078,26838.111328125,42567.92578125,-42567.92578125,50322.08984375,-57.76950073242188,1.0,1.3291027300965652e-07,0.8255268931388856,8.0,0.9958316683769226,0.5035621523857117,-147.6890106201172,0.08747244626283644,0.1716381162405014,1.0006781849369872e-05,-89.91950988769531,9.999999747378752e-06,0.0018857314717024565,26838.111328125,-42567.92578125,50322.08984375,-57.76950073242188
44.0,9.973403930664062,30436.2890625,47405.125,-47405.125,56334.8359375,-57.297657012939446,1.0,1.1671409794189457e-07,0.80139023065567,8.0,0.9962713718414306,0.5635970830917358,-146.97412109375,0.100648395717144,0.17646759748458862,1.000441534415586e-05,-89.67646026611328,9.999999747378752e-06,0.0019139294745400548,30436.2890625,-47405.125,56334.8359375,-57.297657012939446
45.0,7.878151416778564,34710.00390625,52587.62109375,-52587.62109375,63009.859375,-56.57353973388672,1.0,1.3341154669888058e-07,0.7724472880363464,8.0,0.9968484640121461,0.6304636001586914,-146.04205322265625,0.11355109512805937,0.1779751479625702,1.0005792319134343e-05,-89.46852111816406,9.999999747378752e-06,0.001622491516172886,34710.00390625,-52587.62109375,63009.859375,-56.57353973388672
