# point,freq,zreal,reflected_zimag,zimag,zmod,zphz,zsig,Idc,Vdc,ie_range,gain,vmod,vphz,vsig,vthd,imod,iphz,isig,ithd,zreal_drift,zimag_drift,zmod_drift,zphz_drift
0.0,250019.53125,141.8063812255859,8.439300537109375,-8.439300537109375,142.05728149414062,-3.4058175086975098,1.0,1.1826979573470453e-07,0.26543450355529785,8.0,0.3824021518230438,0.0005432301550172268,-131.6125335693359,0.000774670101236552,1.1117886304855347,3.824021405307576e-06,-128.2067108154297,9.999999747378752e-06,0.025552738457918167,141.8063812255859,-8.439300537109375,142.05728149414062,-3.4058175086975098
1.0,198691.40625,146.97567749023435,11.38837432861328,-11.38837432861328,147.41622924804688,-4.430696487426758,1.0,1.7945015429177147e-07,0.4773840308189392,8.0,0.43844830989837646,0.0016902205534279346,-37.43724822998047,0.0008079456165432931,0.14711496233940125,1.1465634088381192e-05,-33.00654983520508,9.999999747378752e-06,0.008185580372810364,146.97567749023435,-11.38837432861328,147.41622924804688,-4.430696487426758
2.0,157792.96875,150.9757843017578,21.698244094848633,-21.698244094848633,152.5270538330078,-8.178546905517578,1.0,1.9348662760876323e-07,0.5920247435569763,8.0,0.5086268782615662,0.001769407303072512,162.42344665527344,0.0004491942236199975,0.05581706389784813,1.1600612197071312e-05,170.6019744873047,9.999999747378752e-06,0.0064117261208593845,150.9757843017578,-21.698244094848633,152.5270538330078,-8.178546905517578
3.0,125332.03125,144.01531982421875,33.419925689697266,-33.419925689697266,147.84214782714844,-13.064711570739746,1.0,1.5299124811463116e-07,0.6028810739517212,8.0,0.5866217613220215,0.00170512858312577,140.7942352294922,0.0006307227304205297,0.14574947953224182,1.153343964688247e-05,153.8589630126953,9.999999747378752e-06,0.014515785500407217,144.01531982421875,-33.419925689697266,147.84214782714844,-13.064711570739746
4.0,99550.78125,149.88575744628906,45.18617248535156,-45.18617248535156,156.5488128662109,-16.776521682739254,1.0,2.9553939384641126e-07,0.6181540489196777,8.0,0.6471924185752869,0.0017271300312131643,162.92926025390625,0.0003964431816712022,0.03826788067817688,1.1032533620891625e-05,179.70578002929688,9.999999747378752e-06,0.002552014542743564,149.88575744628906,-45.18617248535156,156.5488128662109,-16.776521682739254
5.0,79160.15625,153.52944946289062,60.200508117675774,-60.200508117675774,164.91026306152344,-21.410667419433597,1.0,3.115416120635928e-07,0.6392056941986084,8.0,0.7307121157646179,0.0018619180191308256,-53.582950592041016,9.999999747378752e-06,0.2577811181545257,1.129049269366078e-05,-32.17228317260742,9.999999747378752e-06,0.0026634174864739175,153.52944946289062,-60.200508117675774,164.91026306152344,-21.410667419433597
6.0,62871.09375,161.17002868652344,71.43157196044922,-71.43157196044922,176.2902374267578,-23.903223037719727,1.0,2.93543735097046e-07,0.659471869468689,8.0,0.800797164440155,0.001931988401338458,173.24606323242188,9.999999747378752e-06,0.030524361878633496,1.0959133760479745e-05,-162.85069274902344,9.999999747378752e-06,0.003227422945201397,161.17002868652344,-71.43157196044922,176.2902374267578,-23.903223037719727
7.0,49980.46875,165.2613983154297,87.86145782470702,-87.86145782470702,187.16560363769528,-27.997407913208008,1.0,2.8143085728515876e-07,0.6648237705230713,8.0,0.8554789423942566,0.0019994606263935566,-115.9407958984375,9.999999747378752e-06,0.14655494689941406,1.0682842003006952e-05,-87.94338226318358,9.999999747378752e-06,0.005560205783694983,165.2613983154297,-87.86145782470702,187.16560363769528,-27.997407913208008
8.0,39667.96875,171.93142700195312,107.61849975585936,-107.61849975585936,202.83529663085935,-32.04403305053711,1.0,2.8123085371589696e-07,0.6613497734069824,8.0,0.8966764211654662,0.002126032719388604,-120.4208984375,9.999999747378752e-06,0.029483715072274208,1.0481571734999306e-05,-88.3768539428711,9.999999747378752e-06,0.0055944076739251605,171.93142700195312,-107.61849975585936,202.83529663085935,-32.04403305053711
9.0,31582.03125,181.42123413085935,126.8915328979492,-126.8915328979492,221.3936004638672,-34.97011184692383,1.0,2.797253841890779e-07,0.6620869040489197,8.0,0.9265962839126587,0.002287809271365404,41.57879257202149,9.999999747378752e-06,0.020263945683836937,1.0333675163565204e-05,76.54891204833984,9.999999747378752e-06,0.005256356205791234,181.42123413085935,-126.8915328979492,221.3936004638672,-34.97011184692383
